transaction_id,customer_id,product_id,transaction_date,due_date,quantity,gross_amount,discount,net_amount,settled_date,status,late_settlement
T101082,10187,509,20/03/2024,22/03/2024,1,147.18,7.36,139.82,30/03/2024,Settled,TRUE
T101083,10248,504,20/03/2024,22/03/2024,1,79.03,15.81,63.22,22/03/2024,Settled,FALSE
T101084,10290,516,20/03/2024,22/03/2024,1,79.83,7.98,71.85,25/03/2024,Settled,TRUE
T101085,10313,501,21/03/2024,23/03/2024,1,190.32,19.03,171.29,10/04/2024,Settled,TRUE
T101086,10340,501,21/03/2024,23/03/2024,1,190.32,0,190.32,21/03/2024,Settled,FALSE
T101087,10242,507,21/03/2024,23/03/2024,1,187.31,18.73,168.58,20/04/2024,Settled,TRUE
T101088,10239,514,21/03/2024,23/03/2024,1,151.26,0,151.26,26/03/2024,Settled,TRUE
T101089,10271,508,21/03/2024,23/03/2024,2,379.72,37.97,341.75,21/03/2024,Settled,FALSE
T101090,10466,514,21/03/2024,23/03/2024,1,151.26,7.56,143.7,21/03/2024,Settled,FALSE
T101091,10184,515,21/03/2024,23/03/2024,1,187.56,0,187.56,23/03/2024,Settled,FALSE
T101092,10449,502,21/03/2024,23/03/2024,2,24.98,0,24.98,26/03/2024,Settled,TRUE
T101093,10483,503,21/03/2024,23/03/2024,1,103.95,0,103.95,20/04/2024,Settled,TRUE
T101094,10174,516,21/03/2024,23/03/2024,1,79.83,0,79.83,23/03/2024,Settled,FALSE
T101095,10220,508,21/03/2024,23/03/2024,1,189.86,0,189.86,26/03/2024,Settled,TRUE
T101096,10410,519,21/03/2024,23/03/2024,1,81.9,16.38,65.52,22/03/2024,Settled,FALSE
T101097,10220,503,21/03/2024,23/03/2024,1,103.95,20.79,83.16,23/03/2024,Settled,FALSE
T101098,10231,503,21/03/2024,23/03/2024,3,311.85,15.59,296.26,26/03/2024,Settled,TRUE
T101099,10277,516,21/03/2024,23/03/2024,1,79.83,0,79.83,21/03/2024,Settled,FALSE
T101100,10168,509,22/03/2024,24/03/2024,1,147.18,0,147.18,23/03/2024,Settled,FALSE
T101101,10100,515,22/03/2024,24/03/2024,1,187.56,0,187.56,27/03/2024,Settled,TRUE
T101102,10340,519,22/03/2024,24/03/2024,3,245.7,0,245.7,22/03/2024,Settled,FALSE
T101103,10283,508,22/03/2024,24/03/2024,1,189.86,0,189.86,23/03/2024,Settled,FALSE
T101104,10382,502,22/03/2024,24/03/2024,2,24.98,2.5,22.48,01/04/2024,Settled,TRUE
T101105,10061,517,22/03/2024,24/03/2024,1,166.76,0,166.76,24/03/2024,Settled,FALSE
T101106,10264,508,22/03/2024,24/03/2024,2,379.72,18.99,360.73,22/03/2024,Settled,FALSE
T101107,10053,509,22/03/2024,24/03/2024,1,147.18,0,147.18,11/04/2024,Settled,TRUE
T101108,10055,510,22/03/2024,24/03/2024,1,99.53,0,99.53,27/03/2024,Settled,TRUE
T101109,10383,518,22/03/2024,24/03/2024,1,152.22,0,152.22,24/03/2024,Settled,FALSE
T101110,10280,510,22/03/2024,24/03/2024,1,99.53,0,99.53,24/03/2024,Settled,FALSE
T101111,10238,502,22/03/2024,24/03/2024,1,12.49,0.62,11.87,27/03/2024,Settled,TRUE
T101112,10276,507,22/03/2024,24/03/2024,1,187.31,0,187.31,21/04/2024,Settled,TRUE
T101113,10329,513,22/03/2024,24/03/2024,1,148.84,0,148.84,23/03/2024,Settled,FALSE
T101114,10134,520,22/03/2024,24/03/2024,1,152.46,0,152.46,11/04/2024,Settled,TRUE
T101115,10383,512,23/03/2024,25/03/2024,1,183.58,0,183.58,28/03/2024,Settled,TRUE
T101116,10446,507,23/03/2024,25/03/2024,1,187.31,0,187.31,25/03/2024,Settled,FALSE
T101117,10401,501,23/03/2024,25/03/2024,1,190.32,0,190.32,28/03/2024,Settled,TRUE
T101118,10015,507,23/03/2024,25/03/2024,1,187.31,0,187.31,12/04/2024,Settled,TRUE
T101119,10246,509,23/03/2024,25/03/2024,1,147.18,7.36,139.82,12/04/2024,Settled,TRUE
T101120,10116,512,23/03/2024,25/03/2024,1,183.58,0,183.58,12/04/2024,Settled,TRUE
T101121,10248,519,23/03/2024,25/03/2024,1,81.9,0,81.9,24/03/2024,Settled,FALSE
T101122,10306,501,23/03/2024,25/03/2024,2,380.64,38.06,342.58,23/03/2024,Settled,FALSE
T101123,10045,506,23/03/2024,25/03/2024,1,121.16,12.12,109.04,22/05/2024,In Arrears,TRUE
T101124,10357,513,23/03/2024,25/03/2024,1,148.84,0,148.84,25/03/2024,Settled,FALSE
T101125,10243,516,23/03/2024,25/03/2024,1,79.83,0,79.83,23/03/2024,Settled,FALSE
T101126,10408,507,23/03/2024,25/03/2024,1,187.31,9.37,177.94,24/03/2024,Settled,FALSE
T101127,10445,505,23/03/2024,25/03/2024,1,155.08,7.75,147.33,28/03/2024,Settled,TRUE
T101128,10217,515,23/03/2024,25/03/2024,1,187.56,37.51,150.05,28/03/2024,Settled,TRUE
T101129,10202,506,23/03/2024,25/03/2024,1,121.16,0,121.16,25/03/2024,Settled,FALSE
T101130,10048,510,23/03/2024,25/03/2024,1,99.53,0,99.53,24/03/2024,Settled,FALSE
T101131,10422,507,23/03/2024,25/03/2024,1,187.31,0,187.31,23/03/2024,Settled,FALSE
T101132,10005,501,23/03/2024,25/03/2024,2,380.64,0,380.64,22/04/2024,Settled,TRUE
T101133,10142,504,23/03/2024,25/03/2024,1,79.03,0,79.03,25/03/2024,Settled,FALSE
T101134,10026,507,24/03/2024,26/03/2024,1,187.31,18.73,168.58,23/04/2024,Settled,TRUE
T101135,10159,515,24/03/2024,26/03/2024,1,187.56,0,187.56,29/03/2024,Settled,TRUE
T101136,10274,510,24/03/2024,26/03/2024,1,99.53,4.98,94.55,24/03/2024,Settled,FALSE
T101137,10414,520,24/03/2024,26/03/2024,1,152.46,15.25,137.21,23/05/2024,In Arrears,TRUE
T101138,10277,505,24/03/2024,26/03/2024,1,155.08,0,155.08,24/03/2024,Settled,FALSE
T101139,10367,513,24/03/2024,26/03/2024,1,148.84,0,148.84,24/03/2024,Settled,FALSE
T101140,10334,507,24/03/2024,26/03/2024,1,187.31,9.37,177.94,24/03/2024,Settled,FALSE
T101141,10150,513,25/03/2024,27/03/2024,3,446.52,22.33,424.19,27/03/2024,Settled,FALSE
T101142,10243,510,25/03/2024,27/03/2024,1,99.53,9.95,89.58,04/04/2024,Settled,TRUE
T101143,10189,508,25/03/2024,27/03/2024,1,189.86,0,189.86,30/03/2024,Settled,TRUE
T101144,10202,501,25/03/2024,27/03/2024,2,380.64,0,380.64,26/03/2024,Settled,FALSE
T101145,10280,519,25/03/2024,27/03/2024,1,81.9,0,81.9,14/04/2024,Settled,TRUE
T101146,10455,513,25/03/2024,27/03/2024,1,148.84,7.44,141.4,27/03/2024,Settled,FALSE
T101147,10091,501,25/03/2024,27/03/2024,2,380.64,0,380.64,14/04/2024,Settled,TRUE
T101148,10234,514,25/03/2024,27/03/2024,2,302.52,60.5,242.02,14/04/2024,Settled,TRUE
T101149,10177,505,25/03/2024,27/03/2024,1,155.08,0,155.08,09/05/2024,In Arrears,TRUE
T101150,10157,504,25/03/2024,27/03/2024,1,79.03,0,79.03,25/03/2024,Settled,FALSE
T101151,10121,513,25/03/2024,27/03/2024,3,446.52,0,446.52,26/03/2024,Settled,FALSE
T101152,10139,518,25/03/2024,27/03/2024,1,152.22,15.22,137,27/03/2024,Settled,FALSE
T101153,10158,505,25/03/2024,27/03/2024,1,155.08,15.51,139.57,25/03/2024,Settled,FALSE
T101154,10064,510,26/03/2024,28/03/2024,1,99.53,0,99.53,27/03/2024,Settled,FALSE
T101155,10267,507,26/03/2024,28/03/2024,1,187.31,0,187.31,10/05/2024,In Arrears,TRUE
T101156,10392,502,26/03/2024,28/03/2024,1,12.49,0.62,11.87,05/04/2024,Settled,TRUE
T101157,10114,506,26/03/2024,28/03/2024,2,242.32,12.12,230.2,26/03/2024,Settled,FALSE
T101158,10285,506,26/03/2024,28/03/2024,2,242.32,0,242.32,05/04/2024,Settled,TRUE
T101159,10221,514,26/03/2024,28/03/2024,1,151.26,0,151.26,05/04/2024,Settled,TRUE
T101160,10492,516,26/03/2024,28/03/2024,1,79.83,15.97,63.86,28/03/2024,Settled,FALSE
T101161,10462,501,26/03/2024,28/03/2024,1,190.32,0,190.32,31/03/2024,Settled,TRUE
T101162,10142,512,26/03/2024,28/03/2024,1,183.58,0,183.58,26/03/2024,Settled,FALSE
T101163,10378,512,26/03/2024,28/03/2024,1,183.58,9.18,174.4,26/03/2024,Settled,FALSE
T101164,10132,502,27/03/2024,29/03/2024,1,12.49,0.62,11.87,29/03/2024,Settled,FALSE
T101165,10236,517,27/03/2024,29/03/2024,1,166.76,0,166.76,11/05/2024,In Arrears,TRUE
T101166,10006,505,27/03/2024,29/03/2024,1,155.08,0,155.08,01/04/2024,Settled,TRUE
T101167,10156,510,27/03/2024,29/03/2024,2,199.06,19.91,179.15,28/03/2024,Settled,FALSE
T101168,10305,515,27/03/2024,29/03/2024,1,187.56,18.76,168.8,29/03/2024,Settled,FALSE
T101169,10236,515,27/03/2024,29/03/2024,1,187.56,0,187.56,16/04/2024,Settled,TRUE
T101170,10218,516,27/03/2024,29/03/2024,1,79.83,0,79.83,29/03/2024,Settled,FALSE
T101171,10300,505,27/03/2024,29/03/2024,1,155.08,7.75,147.33,01/04/2024,Settled,TRUE
T101172,10353,503,27/03/2024,29/03/2024,1,103.95,0,103.95,29/03/2024,Settled,FALSE
T101173,10187,503,27/03/2024,29/03/2024,1,103.95,5.2,98.75,16/04/2024,Settled,TRUE
T101174,10193,516,27/03/2024,29/03/2024,3,239.49,23.95,215.54,16/04/2024,Settled,TRUE
T101175,10158,518,28/03/2024,30/03/2024,1,152.22,0,152.22,30/03/2024,Settled,FALSE
T101176,10454,509,28/03/2024,30/03/2024,1,147.18,0,147.18,02/04/2024,Settled,TRUE
T101177,10445,512,28/03/2024,30/03/2024,1,183.58,0,183.58,29/03/2024,Settled,FALSE
T101178,10096,512,28/03/2024,30/03/2024,1,183.58,0,183.58,27/04/2024,Settled,TRUE
T101179,10024,520,28/03/2024,30/03/2024,1,152.46,0,152.46,02/04/2024,Settled,TRUE
T101180,10087,506,28/03/2024,30/03/2024,1,121.16,0,121.16,02/04/2024,Settled,TRUE
T101181,10397,513,28/03/2024,30/03/2024,1,148.84,0,148.84,17/04/2024,Settled,TRUE
T101182,10034,504,28/03/2024,30/03/2024,1,79.03,0,79.03,29/03/2024,Settled,FALSE
T101183,10417,518,28/03/2024,30/03/2024,2,304.44,30.44,274,02/04/2024,Settled,TRUE
T101184,10417,511,28/03/2024,30/03/2024,1,110.44,0,110.44,28/03/2024,Settled,FALSE
T101185,10362,501,29/03/2024,31/03/2024,1,190.32,0,190.32,03/04/2024,Settled,TRUE
T101186,10468,512,29/03/2024,31/03/2024,1,183.58,0,183.58,28/04/2024,Settled,TRUE
T101187,10257,508,29/03/2024,31/03/2024,1,189.86,0,189.86,29/03/2024,Settled,FALSE
T101188,10442,505,29/03/2024,31/03/2024,1,155.08,0,155.08,31/03/2024,Settled,FALSE
T101189,10161,517,29/03/2024,31/03/2024,1,166.76,33.35,133.41,31/03/2024,Settled,FALSE
T101190,10339,520,29/03/2024,31/03/2024,1,152.46,0,152.46,30/03/2024,Settled,FALSE
T101191,10179,513,29/03/2024,31/03/2024,1,148.84,14.88,133.96,03/04/2024,Settled,TRUE
T101192,10051,519,29/03/2024,31/03/2024,1,81.9,0,81.9,28/04/2024,Settled,TRUE
T101193,10330,519,29/03/2024,31/03/2024,1,81.9,0,81.9,29/03/2024,Settled,FALSE
T101194,10157,503,29/03/2024,31/03/2024,1,103.95,20.79,83.16,03/04/2024,Settled,TRUE
T101195,10009,514,29/03/2024,31/03/2024,1,151.26,0,151.26,29/03/2024,Settled,FALSE
T101196,10131,507,29/03/2024,31/03/2024,2,374.62,37.46,337.16,18/04/2024,Settled,TRUE
T101197,10400,508,29/03/2024,31/03/2024,1,189.86,0,189.86,29/03/2024,Settled,FALSE
T101198,10385,506,29/03/2024,31/03/2024,1,121.16,0,121.16,13/05/2024,In Arrears,TRUE
T101199,10126,506,29/03/2024,31/03/2024,1,121.16,12.12,109.04,18/04/2024,Settled,TRUE
T101200,10122,515,29/03/2024,31/03/2024,1,187.56,0,187.56,31/03/2024,Settled,FALSE
T101201,10332,509,29/03/2024,31/03/2024,1,147.18,14.72,132.46,28/04/2024,Settled,TRUE
T101202,10355,507,29/03/2024,31/03/2024,2,374.62,74.92,299.7,29/03/2024,Settled,FALSE
T101203,10068,510,30/03/2024,01/04/2024,1,99.53,0,99.53,04/04/2024,Settled,TRUE
T101204,10399,515,30/03/2024,01/04/2024,1,187.56,0,187.56,30/03/2024,Settled,FALSE
T101205,10430,505,30/03/2024,01/04/2024,1,155.08,0,155.08,30/03/2024,Settled,FALSE
T101206,10215,516,30/03/2024,01/04/2024,1,79.83,0,79.83,31/03/2024,Settled,FALSE
T101207,10278,503,30/03/2024,01/04/2024,1,103.95,0,103.95,29/04/2024,Settled,TRUE
T101208,10114,507,30/03/2024,01/04/2024,1,187.31,0,187.31,01/04/2024,Settled,FALSE
T101209,10285,513,30/03/2024,01/04/2024,1,148.84,0,148.84,09/04/2024,Settled,TRUE
T101210,10204,512,31/03/2024,02/04/2024,2,367.16,0,367.16,31/03/2024,Settled,FALSE
T101211,10055,515,31/03/2024,02/04/2024,1,187.56,18.76,168.8,31/03/2024,Settled,FALSE
T101212,10165,503,31/03/2024,02/04/2024,2,207.9,0,207.9,02/04/2024,Settled,FALSE
T101213,10040,502,31/03/2024,02/04/2024,1,12.49,2.5,9.99,02/04/2024,Settled,FALSE
T101214,10454,510,31/03/2024,02/04/2024,1,99.53,9.95,89.58,01/04/2024,Settled,FALSE
T101215,10137,510,31/03/2024,02/04/2024,1,99.53,0,99.53,02/04/2024,Settled,FALSE
T101216,10440,517,31/03/2024,02/04/2024,2,333.52,33.35,300.17,31/03/2024,Settled,FALSE
T101217,10459,501,31/03/2024,02/04/2024,1,190.32,0,190.32,15/05/2024,In Arrears,TRUE
T101218,10209,501,31/03/2024,02/04/2024,1,190.32,0,190.32,01/04/2024,Settled,FALSE
T101219,10399,502,31/03/2024,02/04/2024,1,12.49,0,12.49,10/04/2024,Settled,TRUE
T101220,10430,514,31/03/2024,02/04/2024,1,151.26,7.56,143.7,15/05/2024,In Arrears,TRUE
T101221,10385,505,31/03/2024,02/04/2024,1,155.08,0,155.08,15/05/2024,In Arrears,TRUE
T101222,10386,515,31/03/2024,02/04/2024,1,187.56,18.76,168.8,01/04/2024,Settled,FALSE
T101223,10062,509,31/03/2024,02/04/2024,1,147.18,0,147.18,02/04/2024,Settled,FALSE
T101224,10268,510,01/04/2024,03/04/2024,3,298.59,0,298.59,01/04/2024,Settled,FALSE
T101225,10230,505,01/04/2024,03/04/2024,1,155.08,15.51,139.57,03/04/2024,Settled,FALSE
T101226,10002,510,01/04/2024,03/04/2024,1,99.53,0,99.53,01/04/2024,Settled,FALSE
T101227,10218,510,01/04/2024,03/04/2024,1,99.53,0,99.53,11/04/2024,Settled,TRUE
T101228,10422,511,01/04/2024,03/04/2024,1,110.44,5.52,104.92,01/04/2024,Settled,FALSE
T101229,10464,508,01/04/2024,03/04/2024,1,189.86,0,189.86,21/04/2024,Settled,TRUE
T101230,10137,511,01/04/2024,03/04/2024,1,110.44,0,110.44,16/05/2024,In Arrears,TRUE
T101231,10496,515,01/04/2024,03/04/2024,1,187.56,0,187.56,02/04/2024,Settled,FALSE
T101232,10373,502,02/04/2024,04/04/2024,1,12.49,0,12.49,22/04/2024,Settled,TRUE
T101233,10335,510,02/04/2024,04/04/2024,1,99.53,0,99.53,02/05/2024,Settled,TRUE
T101234,10216,512,02/04/2024,04/04/2024,1,183.58,0,183.58,02/05/2024,Settled,TRUE
T101235,10193,502,02/04/2024,04/04/2024,2,24.98,1.25,23.73,02/04/2024,Settled,FALSE
T101236,10089,513,02/04/2024,04/04/2024,2,297.68,0,297.68,04/04/2024,Settled,FALSE
T101237,10233,512,02/04/2024,04/04/2024,1,183.58,9.18,174.4,07/04/2024,Settled,TRUE
T101238,10420,512,02/04/2024,04/04/2024,1,183.58,0,183.58,04/04/2024,Settled,FALSE
T101239,10456,514,02/04/2024,04/04/2024,1,151.26,0,151.26,03/04/2024,Settled,FALSE
T101240,10201,504,02/04/2024,04/04/2024,1,79.03,15.81,63.22,04/04/2024,Settled,FALSE
T101241,10009,520,02/04/2024,04/04/2024,1,152.46,0,152.46,22/04/2024,Settled,TRUE
T101242,10491,508,02/04/2024,04/04/2024,1,189.86,0,189.86,22/04/2024,Settled,TRUE
T101243,10443,513,02/04/2024,04/04/2024,2,297.68,14.88,282.8,03/04/2024,Settled,FALSE
T101244,10356,513,02/04/2024,04/04/2024,1,148.84,29.77,119.07,02/04/2024,Settled,FALSE
T101245,10476,507,03/04/2024,05/04/2024,1,187.31,0,187.31,04/04/2024,Settled,FALSE
T101246,10389,518,03/04/2024,05/04/2024,1,152.22,30.44,121.78,03/04/2024,Settled,FALSE
T101247,10141,512,03/04/2024,05/04/2024,2,367.16,0,367.16,08/04/2024,Settled,TRUE
T101248,10258,505,03/04/2024,05/04/2024,1,155.08,0,155.08,23/04/2024,Settled,TRUE
T101249,10125,519,03/04/2024,05/04/2024,1,81.9,4.1,77.8,03/04/2024,Settled,FALSE
T101250,10065,508,03/04/2024,05/04/2024,1,189.86,0,189.86,08/04/2024,Settled,TRUE
T101251,10279,512,03/04/2024,05/04/2024,2,367.16,0,367.16,23/04/2024,Settled,TRUE
T101252,10128,501,03/04/2024,05/04/2024,1,190.32,9.52,180.8,03/05/2024,Settled,TRUE
T101253,10273,504,03/04/2024,05/04/2024,1,79.03,3.95,75.08,05/04/2024,Settled,FALSE
T101254,10054,512,03/04/2024,05/04/2024,1,183.58,36.72,146.86,05/04/2024,Settled,FALSE
T101255,10035,514,03/04/2024,05/04/2024,1,151.26,7.56,143.7,03/05/2024,Settled,TRUE
T101256,10071,507,03/04/2024,05/04/2024,1,187.31,0,187.31,03/04/2024,Settled,FALSE
T101257,10192,506,03/04/2024,05/04/2024,3,363.48,18.17,345.31,23/04/2024,Settled,TRUE
T101258,10434,502,03/04/2024,05/04/2024,1,12.49,0.62,11.87,04/04/2024,Settled,FALSE
T101259,10258,506,03/04/2024,05/04/2024,1,121.16,0,121.16,03/04/2024,Settled,FALSE
T101260,10001,504,04/04/2024,06/04/2024,1,79.03,3.95,75.08,24/04/2024,Settled,TRUE
T101261,10345,501,04/04/2024,06/04/2024,1,190.32,0,190.32,05/04/2024,Settled,FALSE
T101262,10067,518,04/04/2024,06/04/2024,1,152.22,7.61,144.61,05/04/2024,Settled,FALSE
T101263,10430,512,04/04/2024,06/04/2024,1,183.58,0,183.58,24/04/2024,Settled,TRUE
T101264,10446,510,04/04/2024,06/04/2024,1,99.53,19.91,79.62,06/04/2024,Settled,FALSE
T101265,10320,504,04/04/2024,06/04/2024,1,79.03,0,79.03,04/05/2024,Settled,TRUE
T101266,10003,508,04/04/2024,06/04/2024,1,189.86,0,189.86,04/04/2024,Settled,FALSE
T101267,10031,504,04/04/2024,06/04/2024,3,237.09,0,237.09,04/04/2024,Settled,FALSE
T101268,10198,520,04/04/2024,06/04/2024,1,152.46,7.62,144.84,14/04/2024,Settled,TRUE
T101269,10183,516,04/04/2024,06/04/2024,1,79.83,0,79.83,14/04/2024,Settled,TRUE
T101270,10174,503,04/04/2024,06/04/2024,2,207.9,10.4,197.5,04/04/2024,Settled,FALSE
T101271,10476,502,05/04/2024,07/04/2024,1,12.49,0.62,11.87,06/04/2024,Settled,FALSE
T101272,10389,503,05/04/2024,07/04/2024,1,103.95,0,103.95,07/04/2024,Settled,FALSE
T101273,10093,510,05/04/2024,07/04/2024,1,99.53,9.95,89.58,07/04/2024,Settled,FALSE
T101274,10304,509,05/04/2024,07/04/2024,2,294.36,58.87,235.49,06/04/2024,Settled,FALSE
T101275,10154,513,05/04/2024,07/04/2024,1,148.84,0,148.84,06/04/2024,Settled,FALSE
T101276,10321,505,05/04/2024,07/04/2024,1,155.08,0,155.08,07/04/2024,Settled,FALSE
T101277,10422,504,05/04/2024,07/04/2024,2,158.06,0,158.06,06/04/2024,Settled,FALSE
T101278,10292,515,05/04/2024,07/04/2024,1,187.56,0,187.56,05/04/2024,Settled,FALSE
T101279,10204,509,05/04/2024,07/04/2024,1,147.18,0,147.18,07/04/2024,Settled,FALSE
T101280,10134,517,05/04/2024,07/04/2024,1,166.76,8.34,158.42,15/04/2024,Settled,TRUE
T101281,10130,508,05/04/2024,07/04/2024,1,189.86,0,189.86,05/04/2024,Settled,FALSE
T101282,10424,509,05/04/2024,07/04/2024,1,147.18,0,147.18,25/04/2024,Settled,TRUE
T101283,10406,505,05/04/2024,07/04/2024,1,155.08,0,155.08,15/04/2024,Settled,TRUE
T101284,10464,511,06/04/2024,08/04/2024,1,110.44,5.52,104.92,07/04/2024,Settled,FALSE
T101285,10320,513,06/04/2024,08/04/2024,1,148.84,14.88,133.96,11/04/2024,Settled,TRUE
T101286,10372,517,06/04/2024,08/04/2024,1,166.76,8.34,158.42,06/04/2024,Settled,FALSE
T101287,10049,501,06/04/2024,08/04/2024,1,190.32,0,190.32,16/04/2024,Settled,TRUE
T101288,10137,512,06/04/2024,08/04/2024,1,183.58,0,183.58,07/04/2024,Settled,FALSE
T101289,10058,511,06/04/2024,08/04/2024,1,110.44,5.52,104.92,08/04/2024,Settled,FALSE
T101290,10372,518,06/04/2024,08/04/2024,1,152.22,15.22,137,16/04/2024,Settled,TRUE
T101291,10235,501,06/04/2024,08/04/2024,1,190.32,0,190.32,16/04/2024,Settled,TRUE
T101292,10090,515,06/04/2024,08/04/2024,1,187.56,0,187.56,08/04/2024,Settled,FALSE
T101293,10491,515,06/04/2024,08/04/2024,1,187.56,9.38,178.18,06/04/2024,Settled,FALSE
T101294,10330,516,06/04/2024,08/04/2024,1,79.83,0,79.83,08/04/2024,Settled,FALSE
T101295,10126,510,06/04/2024,08/04/2024,1,99.53,0,99.53,16/04/2024,Settled,TRUE
T101296,10217,510,06/04/2024,08/04/2024,1,99.53,0,99.53,08/04/2024,Settled,FALSE
T101297,10257,514,06/04/2024,08/04/2024,2,302.52,0,302.52,21/05/2024,In Arrears,TRUE
T101298,10439,506,06/04/2024,08/04/2024,1,121.16,0,121.16,16/04/2024,Settled,TRUE
T101299,10333,511,07/04/2024,09/04/2024,1,110.44,0,110.44,12/04/2024,Settled,TRUE
T101300,10449,507,07/04/2024,09/04/2024,1,187.31,0,187.31,08/04/2024,Settled,FALSE
T101301,10228,503,07/04/2024,09/04/2024,1,103.95,5.2,98.75,06/06/2024,In Arrears,TRUE
T101302,10368,518,07/04/2024,09/04/2024,2,304.44,0,304.44,07/05/2024,Settled,TRUE
T101303,10131,513,07/04/2024,09/04/2024,2,297.68,0,297.68,27/04/2024,Settled,TRUE
T101304,10255,518,07/04/2024,09/04/2024,1,152.22,7.61,144.61,07/04/2024,Settled,FALSE
T101305,10323,515,07/04/2024,09/04/2024,2,375.12,37.51,337.61,17/04/2024,Settled,TRUE
T101306,10306,507,07/04/2024,09/04/2024,3,561.93,0,561.93,17/04/2024,Settled,TRUE
T101307,10203,514,07/04/2024,09/04/2024,2,302.52,15.13,287.39,27/04/2024,Settled,TRUE
T101308,10400,504,07/04/2024,09/04/2024,1,79.03,15.81,63.22,07/05/2024,Settled,TRUE
T101309,10089,507,07/04/2024,09/04/2024,1,187.31,37.46,149.85,07/04/2024,Settled,FALSE
T101310,10345,512,07/04/2024,09/04/2024,1,183.58,0,183.58,12/04/2024,Settled,TRUE
T101311,10066,520,07/04/2024,09/04/2024,1,152.46,0,152.46,07/04/2024,Settled,FALSE
T101312,10272,512,07/04/2024,09/04/2024,1,183.58,0,183.58,08/04/2024,Settled,FALSE
T101313,10171,515,07/04/2024,09/04/2024,1,187.56,0,187.56,12/04/2024,Settled,TRUE
T101314,10494,513,07/04/2024,09/04/2024,1,148.84,0,148.84,07/04/2024,Settled,FALSE
T101315,10338,518,07/04/2024,09/04/2024,1,152.22,0,152.22,09/04/2024,Settled,FALSE
T101316,10048,507,08/04/2024,10/04/2024,1,187.31,0,187.31,09/04/2024,Settled,FALSE
T101317,10348,514,08/04/2024,10/04/2024,1,151.26,7.56,143.7,08/04/2024,Settled,FALSE
T101318,10489,518,08/04/2024,10/04/2024,2,304.44,15.22,289.22,13/04/2024,Settled,TRUE
T101319,10035,507,08/04/2024,10/04/2024,1,187.31,37.46,149.85,10/04/2024,Settled,FALSE
T101320,10262,502,08/04/2024,10/04/2024,1,12.49,0,12.49,09/04/2024,Settled,FALSE
T101321,10180,518,08/04/2024,10/04/2024,1,152.22,30.44,121.78,18/04/2024,Settled,TRUE
T101322,10459,511,08/04/2024,10/04/2024,1,110.44,22.09,88.35,28/04/2024,Settled,TRUE
T101323,10199,502,08/04/2024,10/04/2024,1,12.49,0,12.49,18/04/2024,Settled,TRUE
T101324,10077,520,08/04/2024,10/04/2024,1,152.46,0,152.46,18/04/2024,Settled,TRUE
T101325,10383,504,08/04/2024,10/04/2024,2,158.06,0,158.06,09/04/2024,Settled,FALSE
T101326,10314,503,08/04/2024,10/04/2024,1,103.95,0,103.95,13/04/2024,Settled,TRUE
T101327,10266,515,08/04/2024,10/04/2024,2,375.12,37.51,337.61,10/04/2024,Settled,FALSE
T101328,10086,503,08/04/2024,10/04/2024,1,103.95,20.79,83.16,13/04/2024,Settled,TRUE
T101329,10092,516,08/04/2024,10/04/2024,2,159.66,7.98,151.68,23/05/2024,In Arrears,TRUE
T101330,10315,515,09/04/2024,11/04/2024,1,187.56,18.76,168.8,10/04/2024,Settled,FALSE
T101331,10042,516,09/04/2024,11/04/2024,1,79.83,0,79.83,09/04/2024,Settled,FALSE
T101332,10365,517,09/04/2024,11/04/2024,2,333.52,0,333.52,29/04/2024,Settled,TRUE
T101333,10472,515,09/04/2024,11/04/2024,1,187.56,18.76,168.8,11/04/2024,Settled,FALSE
T101334,10297,514,09/04/2024,11/04/2024,1,151.26,0,151.26,29/04/2024,Settled,TRUE
T101335,10058,508,09/04/2024,11/04/2024,1,189.86,0,189.86,19/04/2024,Settled,TRUE
T101336,10014,510,09/04/2024,11/04/2024,3,298.59,59.72,238.87,24/05/2024,In Arrears,TRUE
T101337,10175,501,09/04/2024,11/04/2024,1,190.32,0,190.32,10/04/2024,Settled,FALSE
T101338,10484,503,09/04/2024,11/04/2024,1,103.95,5.2,98.75,24/05/2024,In Arrears,TRUE
T101339,10404,520,09/04/2024,11/04/2024,1,152.46,7.62,144.84,14/04/2024,Settled,TRUE
T101340,10202,503,09/04/2024,11/04/2024,1,103.95,5.2,98.75,09/04/2024,Settled,FALSE
T101341,10187,502,10/04/2024,12/04/2024,1,12.49,0,12.49,12/04/2024,Settled,FALSE
T101342,10348,508,10/04/2024,12/04/2024,1,189.86,0,189.86,10/04/2024,Settled,FALSE
T101343,10318,506,10/04/2024,12/04/2024,1,121.16,0,121.16,25/05/2024,In Arrears,TRUE
T101344,10073,516,10/04/2024,12/04/2024,1,79.83,0,79.83,10/04/2024,Settled,FALSE
T101345,10101,509,10/04/2024,12/04/2024,1,147.18,0,147.18,10/04/2024,Settled,FALSE
T101346,10408,502,10/04/2024,12/04/2024,1,12.49,0,12.49,12/04/2024,Settled,FALSE
